;date;RR;Tn;Tx;Tavg;RH_avg;ss;ff_x;ff_avg;ddd_x;ddd_car
239555;23/12/2012;14.5;23.6;29.8;25.7;90.0;1.1;2.0;2.0;360.0;N 
239556;24/12/2012;0.0;23.9;32.0;27.3;83.0;7.0;2.0;1.0;360.0;N 
239557;25/12/2012;20.4;23.8;31.2;26.5;88.0;2.7;4.0;3.0;360.0;S 
239558;26/12/2012;95.6;23.3;29.7;25.7;91.0;0.4;3.0;1.0;270.0;N 
239559;27/12/2012;13.3;24.2;31.1;27.1;86.0;3.5;3.0;2.0;90.0;W 
239560;28/12/2012;;24.4;33.2;27.8;85.0;7.5;3.0;2.0;270.0;S 
239561;29/12/2012;46.6;22.8;29.5;24.4;92.0;0.0;2.0;1.0;90.0;E 
239562;30/12/2012;0.0;23.2;31.8;27.1;86.0;5.9;4.0;2.0;270.0;E 
239563;31/12/2012;37.5;23.5;31.1;25.9;91.0;1.6;5.0;2.0;270.0;W 
239564;01/01/2013;58.2;23.0;27.7;24.7;95.0;0.0;2.0;1.0;180.0;N 
239565;01/02/2013;4.4;23.0;29.4;25.9;89.0;0.0;3.0;1.0;270.0;W 
239566;01/03/2013;4.8;24.0;30.8;27.1;88.0;0.5;4.0;3.0;180.0;N 
239567;01/04/2013;26.6;24.0;30.5;25.1;95.0;0.2;5.0;2.0;0.0;N 
239568;01/05/2013;11.4;24.0;29.0;25.7;90.0;0.0;6.0;3.0;270.0;W 
239569;01/06/2013;1.0;24.0;31.6;25.8;90.0;4.2;6.0;3.0;180.0;W 
239570;01/07/2013;18.0;23.0;31.4;26.5;86.0;3.0;5.0;2.0;270.0;W 
239571;01/08/2013;0.0;24.0;31.2;27.7;82.0;0.0;4.0;2.0;315.0;W 
239572;01/09/2013;3.0;24.0;29.4;25.2;93.0;0.3;4.0;3.0;270.0;W 
239573;01/10/2013;20.4;23.0;31.8;27.5;79.0;6.5;5.0;4.0;270.0;W 
239574;01/11/2013;0.0;25.0;31.9;27.7;82.0;3.9;6.0;3.0;270.0;W 
239575;01/12/2013;0.2;25.0;32.4;28.1;80.0;7.1;3.0;2.0;270.0;W 
239576;13/01/2013;0.0;25.0;31.9;28.1;84.0;3.0;3.0;1.0;180.0;N 
239577;14/01/2013;;25.0;29.2;26.5;91.0;0.2;4.0;2.0;270.0;W 
239578;15/01/2013;6.8;24.0;31.8;27.0;82.0;3.0;3.0;2.0;270.0;N 
239579;16/01/2013;2.5;24.0;30.8;26.4;89.0;0.4;3.0;1.0;180.0;N 
239580;17/01/2013;1.8;24.0;32.6;27.8;84.0;8.0;4.0;2.0;0.0;N 
239581;18/01/2013;18.3;22.0;31.4;25.7;88.0;1.0;2.0;1.0;270.0;N 
239582;19/01/2013;0.5;24.0;31.8;27.7;84.0;5.4;5.0;2.0;225.0;W 
239583;20/01/2013;1.0;24.0;31.8;27.0;82.0;3.0;4.0;2.0;225.0;N 
239584;21/01/2013;0.0;23.0;33.3;27.5;79.0;7.1;4.0;2.0;315.0;W 
239585;22/01/2013;;24.0;32.2;27.5;84.0;4.5;2.0;2.0;0.0;NW
239586;23/01/2013;5.4;23.0;29.4;24.8;94.0;0.0;3.0;2.0;0.0;N 
239587;24/01/2013;0.2;24.0;30.6;27.2;85.0;2.2;3.0;2.0;270.0;W 
239588;25/01/2013;4.5;25.0;31.5;26.0;92.0;0.0;3.0;1.0;180.0;N 
239589;26/01/2013;7.8;24.0;30.4;26.1;92.0;1.8;4.0;2.0;180.0;N 
239590;27/01/2013;22.4;24.0;31.0;26.4;89.0;0.2;5.0;2.0;270.0;SE
239591;28/01/2013;10.1;24.0;29.8;25.2;94.0;1.7;3.0;2.0;180.0;N 
239592;29/01/2013;48.3;23.0;29.4;25.8;91.0;0.2;3.0;1.0;180.0;N 
239593;30/01/2013;4.7;24.0;31.3;26.3;88.0;4.8;4.0;1.0;225.0;N 
239594;31/01/2013;72.9;23.0;27.2;24.0;97.0;0.0;2.0;0.0;180.0;N 
239595;02/01/2013;29.9;24.0;31.2;26.8;85.0;4.9;3.0;2.0;315.0;W 
239596;02/02/2013;;25.0;32.6;27.3;83.0;6.8;5.0;2.0;0.0;N 
239597;02/03/2013;7.4;24.0;32.0;27.4;81.0;0.8;4.0;2.0;90.0;E 
239598;02/04/2013;0.8;24.0;32.2;26.4;90.0;4.6;3.0;2.0;0.0;E 
239599;02/05/2013;31.0;24.0;31.6;26.9;88.0;3.8;2.0;1.0;180.0;N 
239600;02/06/2013;0.2;24.0;30.6;25.8;92.0;3.0;3.0;2.0;0.0;N 
239601;02/07/2013;11.0;24.0;32.4;25.2;96.0;0.0;3.0;1.0;315.0;W 
239602;02/08/2013;43.2;24.0;31.3;26.5;88.0;6.0;3.0;2.0;180.0;N 
239603;02/09/2013;0.1;24.0;28.8;25.4;94.0;0.5;3.0;1.0;270.0;E 
239604;02/10/2013;19.0;23.0;30.4;25.7;90.0;4.3;3.0;1.0;0.0;N 
239605;02/11/2013;30.9;24.0;32.2;26.5;86.0;4.9;5.0;2.0;0.0;N 
239606;02/12/2013;7.2;23.0;31.2;25.9;89.0;1.3;2.0;1.0;0.0;N 
239607;13/02/2013;17.2;24.0;30.6;26.3;86.0;2.5;3.0;2.0;90.0;N 
239608;14/02/2013;0.1;24.0;32.8;27.6;83.0;7.3;3.0;2.0;0.0;NE
239609;15/02/2013;42.0;23.0;30.8;24.7;94.0;0.0;4.0;2.0;0.0;N 
239610;16/02/2013;5.2;24.0;30.4;25.5;91.0;2.4;3.0;2.0;270.0;N 
239611;17/02/2013;35.3;23.0;29.6;25.9;89.0;2.6;4.0;2.0;270.0;W 
239612;18/02/2013;40.6;23.0;29.3;25.6;90.0;0.0;4.0;2.0;270.0;E 
239613;19/02/2013;14.6;23.0;31.6;25.3;87.0;3.2;5.0;2.0;270.0;N 
239614;20/02/2013;16.0;23.0;30.6;26.4;87.0;5.1;5.0;3.0;270.0;W 
239615;21/02/2013;0.0;25.0;30.0;25.3;94.0;3.0;3.0;2.0;180.0;N 
239616;22/02/2013;35.1;23.0;31.3;27.0;84.0;0.6;3.0;2.0;180.0;N 
239617;23/02/2013;27.8;24.0;32.6;27.8;84.0;5.0;3.0;2.0;0.0;N 
239618;24/02/2013;0.0;24.0;31.8;27.6;88.0;4.3;4.0;1.0;0.0;W 
239619;25/02/2013;;25.0;32.8;28.3;80.0;7.0;3.0;2.0;315.0;NW
239620;26/02/2013;0.0;25.0;32.3;28.3;82.0;6.3;3.0;1.0;0.0;NE
239621;27/02/2013;0.0;26.0;31.7;26.4;93.0;0.0;2.0;1.0;135.0;SE
239622;28/02/2013;0.0;24.0;32.6;27.3;88.0;4.0;4.0;2.0;0.0;N 
239623;03/01/2013;0.0;25.0;33.5;27.7;86.0;7.3;3.0;2.0;0.0;NW
239624;03/02/2013;38.0;23.0;32.2;26.9;85.0;3.0;3.0;2.0;0.0;N 
239625;03/03/2013;0.0;25.0;31.7;27.7;77.0;4.2;3.0;2.0;0.0;N 
239626;03/04/2013;0.0;25.0;31.2;26.4;90.0;3.2;3.0;1.0;0.0;N 
239627;03/05/2013;10.0;23.0;32.0;25.1;91.0;0.6;4.0;2.0;180.0;N 
239628;03/06/2013;45.5;22.0;31.5;26.5;87.0;4.3;3.0;2.0;0.0;NE
239629;03/07/2013;;24.0;32.4;27.5;85.0;6.0;5.0;2.0;180.0;W 
239630;03/08/2013;0.0;25.0;31.9;28.0;83.0;3.2;4.0;2.0;270.0;NW
239631;03/09/2013;20.0;23.0;29.2;25.3;94.0;0.8;3.0;2.0;0.0;N 
239632;03/10/2013;4.5;23.0;29.7;25.3;95.0;2.0;2.0;2.0;180.0;N 
239633;03/11/2013;55.6;23.0;30.0;25.9;90.0;0.9;3.0;2.0;180.0;N 
239634;03/12/2013;1.0;24.0;32.2;26.8;86.0;4.1;2.0;2.0;0.0;N 
239635;13/03/2013;20.5;23.0;31.2;25.0;91.0;2.9;4.0;2.0;270.0;N 
239636;14/03/2013;5.8;24.0;31.4;26.4;85.0;4.5;3.0;2.0;315.0;NW
239637;15/03/2013;11.4;22.0;30.0;24.8;89.0;0.5;5.0;2.0;0.0;N 
239638;16/03/2013;13.6;24.0;32.0;26.5;87.0;6.2;4.0;2.0;270.0;N 
239639;17/03/2013;;24.0;31.2;26.4;87.0;4.6;3.0;2.0;180.0;N 
239640;18/03/2013;6.5;24.0;31.4;27.4;84.0;4.9;3.0;2.0;270.0;W 
239641;19/03/2013;0.0;24.0;32.9;27.0;87.0;5.9;5.0;2.0;180.0;N 
239642;20/03/2013;15.9;24.0;30.9;25.7;90.0;2.8;4.0;2.0;180.0;E 
239643;21/03/2013;4.1;24.0;33.3;26.8;85.0;3.3;3.0;2.0;180.0;N 
239644;22/03/2013;4.0;24.0;32.6;27.4;84.0;7.5;4.0;2.0;90.0;NE
239645;23/03/2013;0.8;24.0;32.7;27.7;82.0;3.8;2.0;2.0;90.0;E 
239646;24/03/2013;16.6;24.0;33.4;27.5;83.0;7.6;3.0;2.0;90.0;N 
239647;25/03/2013;0.0;24.0;33.3;28.1;82.0;6.8;4.0;2.0;270.0;W 
239648;26/03/2013;0.0;25.0;33.0;27.9;86.0;7.0;4.0;3.0;180.0;N 
239649;27/03/2013;11.0;25.0;33.2;28.5;80.0;7.9;4.0;3.0;270.0;W 
239650;28/03/2013;0.0;23.0;32.3;27.2;80.0;5.7;2.0;2.0;0.0;N 
239651;29/03/2013;0.0;23.0;34.0;28.1;80.0;7.1;3.0;2.0;0.0;W 
239652;30/03/2013;23.0;24.0;32.0;27.0;86.0;3.8;3.0;2.0;45.0;N 
239653;31/03/2013;0.5;25.0;31.9;27.5;89.0;1.5;3.0;2.0;0.0;N 
239654;04/01/2013;15.7;24.0;32.8;27.3;82.0;8.0;3.0;2.0;0.0;N 
239655;04/02/2013;2.0;25.0;31.4;25.9;96.0;3.5;3.0;2.0;0.0;N 
239656;04/03/2013;8.8;24.0;32.6;28.2;80.0;0.0;4.0;2.0;270.0;N 
239657;04/04/2013;21.9;25.0;30.2;26.8;87.0;0.3;3.0;3.0;180.0;N 
239658;04/05/2013;;25.0;32.4;27.6;81.0;2.5;2.0;2.0;0.0;N 
239659;04/06/2013;4.1;25.0;31.2;27.3;86.0;0.7;3.0;2.0;270.0;N 
239660;04/07/2013;;25.0;27.5;25.2;98.0;0.0;4.0;2.0;0.0;N 
239661;04/08/2013;42.2;24.0;29.2;25.8;88.0;0.1;3.0;3.0;270.0;W 
239662;04/09/2013;3.9;24.0;32.2;27.7;78.0;6.5;2.0;2.0;270.0;W 
239663;04/10/2013;0.0;24.0;33.1;28.1;78.0;4.2;4.0;2.0;225.0;N 
239664;04/11/2013;0.4;24.0;30.6;27.2;80.0;2.4;2.0;2.0;225.0;SW
239665;04/12/2013;4.6;24.0;29.3;25.2;94.0;0.4;3.0;2.0;270.0;W 
239666;13/04/2013;3.0;24.0;32.1;27.6;79.0;7.6;3.0;2.0;270.0;NE
239667;14/04/2013;0.0;24.0;32.4;26.8;80.0;4.0;3.0;2.0;0.0;N 
239668;15/04/2013;51.0;23.0;30.8;27.7;80.0;7.0;3.0;2.0;270.0;W 
239669;16/04/2013;0.0;25.0;31.9;27.7;82.0;0.5;3.0;2.0;0.0;N 
239670;17/04/2013;18.5;24.0;32.8;28.1;78.0;7.5;3.0;2.0;0.0;N 
239671;18/04/2013;0.0;25.0;33.4;27.3;76.0;6.6;2.0;2.0;0.0;N 
239672;19/04/2013;40.6;22.0;27.7;24.5;88.0;0.0;4.0;2.0;315.0;W 
239673;20/04/2013;;23.0;37.0;27.0;77.0;7.0;2.0;2.0;90.0;E 
239674;21/04/2013;0.0;24.0;33.6;28.3;74.0;7.7;2.0;2.0;0.0;N 
239675;22/04/2013;1.1;25.0;32.0;27.4;84.0;3.9;2.0;2.0;90.0;N 
239676;23/04/2013;8.1;25.0;31.7;27.4;80.0;2.9;4.0;2.0;270.0;N 
239677;24/04/2013;0.1;24.0;32.2;27.4;82.0;3.0;2.0;2.0;180.0;N 
239678;25/04/2013;1.0;24.0;31.8;27.1;96.0;5.1;3.0;2.0;90.0;N 
239679;26/04/2013;17.8;23.0;32.2;27.2;98.0;8.0;3.0;2.0;315.0;E 
239680;27/04/2013;0.0;23.0;32.4;26.7;78.0;4.8;2.0;1.0;0.0;N 
239681;28/04/2013;60.7;24.0;31.7;27.6;78.0;5.4;3.0;2.0;45.0;N 
239682;29/04/2013;0.0;25.0;33.4;28.8;71.0;5.5;2.0;2.0;90.0;N 
239683;30/04/2013;;25.0;33.9;29.3;70.0;8.0;3.0;2.0;90.0;E 
239684;05/01/2013;0.0;;33.8;28.1;80.0;6.6;3.0;2.0;90.0;E 
239685;05/02/2013;19.0;25.0;30.7;27.3;85.0;2.0;3.0;2.0;315.0;E 
239686;05/03/2013;48.1;25.0;34.1;28.5;76.0;7.4;3.0;2.0;90.0;E 
239687;05/04/2013;15.3;25.0;33.5;26.0;86.0;5.0;2.0;1.0;90.0;E 
239688;05/05/2013;0.0;24.0;33.8;27.8;83.0;6.9;3.0;2.0;90.0;E 
239689;05/06/2013;23.0;25.0;32.6;27.2;88.0;3.5;2.0;1.0;0.0;E 
239690;05/07/2013;9.7;24.0;31.0;26.8;90.0;2.1;2.0;1.0;0.0;N 
239691;05/08/2013;4.6;25.0;29.4;25.7;97.0;0.7;2.0;0.0;315.0;N 
239692;05/09/2013;24.2;24.0;31.9;26.1;92.0;3.2;3.0;1.0;180.0;N 
239693;05/10/2013;26.9;25.0;32.7;27.4;87.0;3.5;4.0;1.0;90.0;E 
239694;05/11/2013;9.4;25.0;29.6;26.9;87.0;0.0;2.0;1.0;90.0;E 
239695;05/12/2013;0.0;24.0;32.6;27.7;80.0;3.4;2.0;1.0;0.0;N 
239696;13/05/2013;23.9;24.0;31.2;26.7;88.0;0.3;2.0;1.0;90.0;E 
239697;14/05/2013;;25.0;32.8;28.5;80.0;7.3;3.0;2.0;0.0;N 
239698;15/05/2013;26.0;23.0;30.0;25.6;90.0;0.0;2.0;1.0;0.0;N 
239699;16/05/2013;1.5;24.0;33.0;28.2;80.0;3.5;2.0;1.0;270.0;W 
239700;17/05/2013;0.0;25.0;33.1;28.5;78.0;7.5;3.0;2.0;0.0;N 
239701;18/05/2013;0.9;25.0;31.6;27.3;84.0;4.0;5.0;2.0;180.0;NE
239702;19/05/2013;0.5;24.0;26.9;24.8;98.0;0.0;3.0;2.0;0.0;E 
239703;20/05/2013;31.8;22.0;32.5;26.8;84.0;7.6;2.0;0.0;270.0;W 
239704;21/05/2013;0.0;25.0;31.4;27.0;88.0;6.5;3.0;2.0;0.0;N 
239705;22/05/2013;0.4;24.0;32.7;26.9;87.0;7.4;3.0;2.0;180.0;E 
239706;23/05/2013;0.0;24.0;33.0;26.9;87.0;5.3;5.0;2.0;270.0;W 
239707;24/05/2013;13.5;24.0;30.2;26.5;88.0;0.9;1.0;0.0;0.0;N 
239708;25/05/2013;0.0;24.0;32.7;27.5;80.0;8.0;2.0;1.0;0.0;N 
239709;26/05/2013;0.0;24.0;30.6;25.7;91.0;3.2;5.0;2.0;0.0;N 
239710;27/05/2013;38.3;23.0;30.3;26.2;89.0;1.5;2.0;1.0;180.0;N 
239711;28/05/2013;5.3;24.0;30.1;26.6;86.0;2.0;4.0;1.0;180.0;N 
239712;29/05/2013;21.9;24.0;30.6;25.9;90.0;2.5;3.0;2.0;90.0;E 
239713;30/05/2013;2.3;23.0;32.6;27.1;82.0;4.7;2.0;2.0;0.0;N 
239714;31/05/2013;0.0;24.0;32.8;28.0;79.0;8.0;2.0;1.0;270.0;N 
239715;06/01/2013;0.0;24.0;32.6;27.8;78.0;7.2;3.0;2.0;270.0;W 
239716;06/02/2013;0.0;24.0;33.2;28.3;75.0;7.8;3.0;1.0;270.0;N 
239717;06/03/2013;0.0;24.0;33.4;28.3;80.0;8.0;3.0;2.0;270.0;W 
239718;06/04/2013;0.0;24.0;33.3;27.8;81.0;6.5;2.0;1.0;225.0;SW
239719;06/05/2013;0.1;25.0;33.0;28.2;80.0;7.0;2.0;1.0;180.0;N 
239720;06/06/2013;0.0;24.0;31.3;26.7;89.0;3.0;2.0;1.0;135.0;E 
239721;06/07/2013;27.4;23.0;30.2;25.3;90.0;1.2;4.0;2.0;180.0;N 
239722;06/08/2013;3.8;23.0;32.0;26.3;87.0;3.5;3.0;1.0;180.0;N 
239723;06/09/2013;6.6;23.0;29.3;26.2;90.0;2.0;3.0;1.0;135.0;E 
239724;06/10/2013;;23.0;32.2;27.5;82.0;4.0;2.0;2.0;270.0;W 
239725;06/11/2013;7.7;25.0;31.6;27.3;88.0;2.9;2.0;1.0;45.0;N 
239726;06/12/2013;10.4;24.0;32.2;26.1;90.0;7.7;3.0;2.0;0.0;N 
239727;13/06/2013;53.4;23.0;29.8;26.6;84.0;0.4;5.0;2.0;270.0;N 
239728;14/06/2013;9.0;23.0;31.4;26.9;81.0;4.5;3.0;1.0;270.0;W 
239729;15/06/2013;0.0;25.0;32.0;28.5;82.0;2.5;1.0;1.0;0.0;W 
239730;16/06/2013;0.0;25.0;33.0;28.1;83.0;5.8;5.0;2.0;180.0;N 
239731;17/06/2013;0.0;25.0;32.8;26.8;88.0;4.7;3.0;2.0;0.0;N 
239732;18/06/2013;19.5;23.0;31.4;27.1;83.0;4.5;2.0;2.0;45.0;N 
239733;19/06/2013;0.0;24.0;33.0;28.2;80.0;7.1;3.0;2.0;180.0;N 
239734;20/06/2013;0.0;25.0;33.8;28.9;80.0;7.5;2.0;1.0;90.0;N 
239735;21/06/2013;0.0;25.0;33.7;28.3;81.0;5.6;2.0;1.0;90.0;N 
239736;22/06/2013;0.0;25.0;33.6;28.2;81.0;6.0;2.0;1.0;90.0;N 
239737;23/06/2013;2.8;24.0;34.7;28.3;77.0;7.5;2.0;1.0;90.0;E 
239738;24/06/2013;0.0;25.0;33.7;28.1;76.0;7.0;3.0;1.0;180.0;W 
239739;25/06/2013;0.0;25.0;33.4;28.3;80.0;7.5;3.0;2.0;270.0;N 
239740;26/06/2013;0.0;24.0;33.5;27.4;84.0;4.5;2.0;2.0;0.0;N 
239741;27/06/2013;0.0;24.0;33.0;27.3;82.0;4.9;2.0;3.0;270.0;W 
239742;28/06/2013;;23.0;32.4;26.9;80.0;6.3;4.0;1.0;180.0;N 
239743;29/06/2013;;24.0;31.8;26.8;84.0;3.5;2.0;1.0;180.0;N 
239744;30/06/2013;0.0;24.0;31.9;27.2;82.0;2.2;5.0;2.0;90.0;E 
239745;07/01/2013;;24.0;31.8;27.0;79.0;5.4;4.0;2.0;180.0;N 
239746;07/02/2013;0.5;24.0;30.2;26.6;85.0;1.8;5.0;3.0;0.0;E 
239747;07/03/2013;;23.0;32.3;26.2;84.0;4.0;5.0;2.0;90.0;E 
239748;07/04/2013;1.0;24.0;30.0;26.6;87.0;1.7;3.0;1.0;90.0;E 
239749;07/05/2013;;23.0;33.0;26.8;82.0;3.0;4.0;2.0;90.0;E 
239750;07/06/2013;;23.0;29.1;25.8;89.0;0.0;2.0;1.0;270.0;W 
239751;07/07/2013;19.8;23.0;28.0;24.8;90.0;0.5;2.0;2.0;90.0;E 
239752;07/08/2013;1.5;23.0;30.9;26.1;87.0;2.0;4.0;2.0;135.0;SE
239753;07/09/2013;1.1;23.0;31.0;26.3;87.0;3.5;2.0;1.0;90.0;E 
239754;07/10/2013;0.0;23.0;27.6;24.6;96.0;0.5;4.0;2.0;225.0;N 
239755;07/11/2013;22.6;22.0;29.9;25.4;86.0;0.3;2.0;0.0;180.0;N 
239756;07/12/2013;;23.0;32.0;27.2;83.0;3.7;2.0;0.0;90.0;N 
239757;13/07/2013;13.0;23.0;29.9;25.5;92.0;2.0;2.0;1.0;315.0;N 
239758;14/07/2013;10.4;23.0;27.2;23.9;98.0;0.0;2.0;1.0;270.0;W 
239759;15/07/2013;24.9;23.0;28.2;24.5;95.0;1.0;3.0;1.0;270.0;W 
239760;16/07/2013;19.3;23.0;26.4;24.5;95.0;0.0;1.0;0.0;270.0;W 
239761;17/07/2013;3.2;23.0;30.2;25.8;86.0;2.3;2.0;1.0;135.0;E 
239762;18/07/2013;0.0;22.0;29.8;25.4;83.0;1.3;2.0;1.0;180.0;N 
239763;19/07/2013;;22.0;26.4;23.8;92.0;0.0;2.0;1.0;180.0;N 
239764;20/07/2013;;22.0;30.8;25.7;86.0;4.8;2.0;1.0;180.0;E 
239765;21/07/2013;0.0;22.0;31.7;26.9;80.0;5.5;3.0;1.0;180.0;N 
239766;22/07/2013;0.0;22.0;32.5;27.5;79.0;5.0;2.0;1.0;180.0;E 
239767;23/07/2013;;23.0;33.8;28.0;79.0;7.6;5.0;2.0;90.0;E 
239768;24/07/2013;0.0;25.0;32.4;27.4;78.0;5.0;4.0;2.0;90.0;E 
239769;25/07/2013;3.8;24.0;27.6;24.6;91.0;1.5;4.0;2.0;90.0;E 
239770;26/07/2013;0.8;23.0;30.9;26.1;84.0;1.0;2.0;1.0;90.0;E 
239771;27/07/2013;;24.0;32.0;26.4;85.0;4.4;3.0;2.0;90.0;E 
239772;28/07/2013;2.0;23.0;31.7;26.7;81.0;5.7;3.0;1.0;180.0;N 
239773;29/07/2013;1.8;22.0;32.2;26.1;80.0;6.3;2.0;1.0;180.0;N 
239774;30/07/2013;0.0;22.0;32.0;26.0;78.0;7.6;2.0;1.0;180.0;N 
239775;31/07/2013;0.0;22.0;32.3;26.5;78.0;5.5;2.0;1.0;90.0;E 
239776;08/01/2013;0.0;23.4;32.0;27.1;78.0;4.2;2.0;2.0;90.0;N 
239777;08/02/2013;6.2;23.1;28.8;23.3;97.0;0.0;2.0;1.0;45.0;SE
239778;08/03/2013;23.8;22.8;30.0;25.5;85.0;2.2;4.0;2.0;90.0;E 
239779;08/04/2013;4.4;24.0;32.4;27.1;80.0;5.5;3.0;1.0;90.0;E 
239780;08/05/2013;;24.0;32.2;26.8;82.0;5.6;3.0;2.0;90.0;E 
239781;08/06/2013;;23.2;31.6;25.9;84.0;3.3;3.0;1.0;90.0;E 
239782;08/07/2013;0.0;23.5;31.6;26.1;86.0;5.0;3.0;1.0;180.0;N 
239783;08/08/2013;3.0;23.2;29.0;24.5;94.0;1.5;3.0;1.0;180.0;N 
239784;08/09/2013;2.5;23.6;29.0;25.0;92.0;2.3;2.0;0.0;180.0;N 
239785;08/10/2013;3.0;22.8;31.3;26.6;81.0;6.0;2.0;1.0;270.0;W 
239786;08/11/2013;1.0;21.8;31.6;26.4;76.0;7.6;2.0;2.0;90.0;E 
239787;08/12/2013;0.0;21.2;30.2;25.3;76.0;5.1;3.0;2.0;180.0;N 
239788;13/08/2013;0.0;20.6;31.9;25.7;77.0;8.0;4.0;2.0;135.0;E 
239789;14/08/2013;0.0;24.2;32.9;27.1;77.0;6.5;2.0;2.0;90.0;E 
239790;15/08/2013;2.7;24.0;31.9;25.8;86.0;3.5;4.0;2.0;180.0;N 
239791;16/08/2013;11.5;22.6;30.2;24.5;90.0;2.8;3.0;0.0;180.0;N 
239792;17/08/2013;18.0;22.7;31.8;26.5;78.0;7.7;3.0;2.0;90.0;E 
239793;18/08/2013;0.0;22.3;31.4;26.1;77.0;7.0;4.0;2.0;90.0;E 
239794;19/08/2013;0.0;21.6;32.5;25.8;82.0;7.6;3.0;2.0;90.0;E 
239795;20/08/2013;0.0;22.9;31.6;26.6;78.0;5.0;2.0;1.0;135.0;SE
239796;21/08/2013;0.0;22.0;32.4;26.2;76.0;0.0;4.0;2.0;90.0;E 
239797;22/08/2013;0.0;21.6;32.4;26.3;75.0;8.0;4.0;2.0;135.0;E 
239798;23/08/2013;0.0;23.0;33.6;27.0;76.0;7.5;4.0;2.0;90.0;E 
239799;24/08/2013;0.0;23.1;32.4;26.6;79.0;4.8;3.0;2.0;90.0;E 
239800;25/08/2013;0.0;22.7;33.4;27.1;74.0;7.5;4.0;2.0;90.0;E 
239801;26/08/2013;0.0;23.0;33.4;27.7;72.0;7.8;5.0;3.0;90.0;E 
239802;27/08/2013;0.0;23.0;33.6;27.6;69.0;8.0;3.0;2.0;180.0;E 
239803;28/08/2013;0.0;25.0;34.0;28.9;70.0;6.3;4.0;3.0;90.0;E 
239804;29/08/2013;;24.9;30.8;26.1;90.0;3.2;5.0;1.0;180.0;N 
239805;30/08/2013;4.9;23.2;30.2;25.2;88.0;0.8;3.0;1.0;135.0;E 
239806;31/08/2013;0.5;22.6;31.2;25.3;88.0;4.2;3.0;2.0;180.0;E 
239807;09/01/2013;1.4;24.6;32.7;27.6;76.0;5.4;4.0;2.0;135.0;SE
239808;09/02/2013;0.7;24.6;28.0;26.0;87.0;0.0;2.0;2.0;90.0;E 
239809;09/03/2013;4.1;23.4;31.8;26.9;80.0;7.9;5.0;5.0;90.0;E 
239810;09/04/2013;8.6;24.2;31.1;26.8;78.0;2.7;4.0;2.0;135.0;E 
239811;09/05/2013;0.4;23.1;32.6;27.4;75.0;7.7;4.0;3.0;90.0;E 
239812;09/06/2013;0.0;23.5;30.8;25.5;88.0;2.0;2.0;0.0;90.0;E 
239813;09/07/2013;8.4;24.2;30.6;26.0;85.0;0.5;4.0;2.0;45.0;NE
239814;09/08/2013;0.0;23.2;31.6;26.2;80.0;3.2;3.0;0.0;180.0;E 
239815;09/09/2013;;24.5;33.2;27.7;72.0;3.5;4.0;2.0;90.0;E 
239816;09/10/2013;0.0;22.4;32.2;26.7;80.0;2.4;2.0;0.0;90.0;E 
239817;09/11/2013;;22.9;32.4;27.2;77.0;5.0;4.0;2.0;90.0;E 
239818;09/12/2013;0.0;23.8;29.7;25.9;91.0;0.3;2.0;1.0;90.0;E 
239819;13/09/2013;1.2;23.2;31.7;26.4;83.0;1.3;3.0;1.0;135.0;N 
239820;14/09/2013;;22.2;32.6;27.0;78.0;2.8;4.0;1.0;90.0;E 
239821;15/09/2013;0.0;23.6;30.8;26.6;80.0;0.0;2.0;1.0;180.0;N 
239822;16/09/2013;0.0;23.4;32.4;26.4;83.0;4.5;3.0;2.0;180.0;N 
239823;17/09/2013;6.5;24.4;30.0;26.8;83.0;0.0;3.0;2.0;135.0;N 
239824;18/09/2013;0.0;23.4;32.4;26.4;83.0;4.1;1.0;0.0;180.0;N 
239825;19/09/2013;2.3;22.6;32.7;27.0;78.0;4.4;3.0;2.0;90.0;E 
239826;20/09/2013;0.0;21.2;33.6;26.7;75.0;8.0;4.0;2.0;90.0;E 
239827;21/09/2013;0.0;20.9;33.4;26.2;74.0;0.0;4.0;2.0;90.0;E 
239828;22/09/2013;0.0;22.4;33.3;27.1;75.0;5.0;4.0;2.0;90.0;E 
239829;23/09/2013;0.0;22.8;34.1;27.4;75.0;7.5;3.0;2.0;135.0;E 
239830;24/09/2013;0.0;23.8;34.3;27.9;77.0;7.5;4.0;2.0;180.0;N 
239831;25/09/2013;0.0;23.8;34.0;27.9;76.0;7.4;3.0;2.0;90.0;E 
239832;26/09/2013;0.0;21.6;34.2;27.2;77.0;5.3;4.0;2.0;90.0;E 
239833;27/09/2013;0.0;21.2;34.0;27.0;76.0;5.0;3.0;2.0;180.0;N 
239834;28/09/2013;0.0;22.2;33.6;26.9;77.0;5.1;3.0;1.0;90.0;SE
239835;29/09/2013;0.0;22.4;33.7;27.2;80.0;4.7;5.0;2.0;180.0;N 
239836;30/09/2013;0.0;22.8;34.2;27.9;74.0;5.1;2.0;1.0;180.0;E 
239837;10/01/2013;0.0;22.9;34.2;27.7;74.0;7.0;5.0;3.0;90.0;E 
239838;10/02/2013;0.0;22.8;34.6;27.5;74.0;8.0;4.0;2.0;90.0;E 
239839;10/03/2013;0.0;22.4;34.6;27.9;76.0;5.8;4.0;2.0;180.0;E 
239840;10/04/2013;0.0;24.4;34.3;28.5;75.0;5.6;5.0;2.0;180.0;N 
